,Bert_Rescale
SP:83ec0703579f5229b242bfdc2029dd916caffa75,0.13894698023796082
SP:83f5e4ad9fa7ca35ada3a63eb113b1b1827b2926,0.18123212456703186
SP:8467ec8e80c64d6648e1053b1f7cb593de940132,0.1953985095024109
SP:84d3ab8eb02111204e89559450fe3062212bcc9d,0.18693004548549652
SP:852ee74381bfef42fbef5d0e9c474788793d384b,0.23190522193908691
SP:8542f8a0aa1e9305f5e0424b325f8c7cba563f24,0.059815749526023865
SP:857b454e408e1ad21ccb9372ad5feb89d95cb055,0.14033420383930206
SP:85884c827deebdf6be8feacefde4800e4837b55a,0.1859235316514969
SP:858c51d7156c834550593f4c1dc8172df5af0663,0.2785896956920624
SP:85960c4b263657c555864e5203386bba26f4f77d,0.3959009051322937
SP:859e6be6784f83c885d384954c106b3e9f1bf39f,0.22250722348690033
SP:85a8e18145acb8bc9d79e188c173ac2c1d1007ed,0.11049202084541321
SP:85bec3a997bfbed2252e9549d7a9856d35890241,0.21237747371196747
SP:85cc769dc87f910a4aff638f833764ebbac63418,0.04916367679834366
SP:85d86e241a772c7b195fbc189ab6df0c67872ceb,0.1579333245754242
SP:86076eabb48ef1fe9d51b54945bf81ed44bcacd7,0.15122677385807037
SP:860fadd8179582b24954784b0020a94a322e4675,0.20160533487796783
SP:863551f0ff2b3fc2b24a545a18b9fb4f5e513a9f,0.32162317633628845
SP:8671654fe46f948a79f905bd815939dc284ca873,0.19958560168743134
SP:8674a490809de44ceedfbfce7a48920a11390355,0.1965423971414566
SP:867abb284e5b683b26f2c03b70c872554dd241ca,0.19606280326843262
SP:86823c4b45c78992ca5925cd1fb0e241e42a56ea,0.2035922259092331
SP:868493ffb117e15730ab87159ba934b93b0bf8e4,0.14779403805732727
SP:86972f8c4420d86b88dfcf2aaf13b88d53b98de5,0.2931438684463501
SP:86b2d288cccd05f632414e500f86103956f62ab9,0.2321644425392151
SP:86b5887f47a2acc510a7fb242214a6bece82f682,0.06265728920698166
SP:86bd95d8a233760200cafb7cb72ac48a7d50b7d1,0.11197812110185623
SP:86c007cb8af744f84b03a3a424da380984309ae8,0.11599357426166534
SP:86d37b08b4c0ab21d139c57bbe3b9e5535eeb3f9,0.18033508956432343
SP:86d5de1d34c881a60c55c4bf5c7b250c430beba3,0.1264171451330185
SP:86ed253fe1f1c48ec1f909f10a5473c4cf27fa83,0.08952584862709045
SP:8719843b0fa8359a27642c1ffe94e17b748a0a60,0.11195163428783417
SP:8727fc719e0ff6d9c7d4b22cd8ce1007193dc722,0.09944334626197815
SP:874a441d5c5c7582a1d548bc5d0c635ed032434f,0.00412563793361187
SP:87557044cd905fece8d7b30ad412f7002821cff0,0.15211886167526245
SP:877723e2a9a0694074f81584bfdfb78497991dc1,0.047385506331920624
SP:87a576813eef2a9cb69b80f1ff69967587d4ea66,0.0845409706234932
SP:87c8b3db03cad51afd2f60d7335c2a687fe3d35f,0.045564956963062286
SP:87d54568606a9c1f752dae1420484a7b02a7ab1f,0.24589361250400543
SP:87fa8f6e7f423de00befb4c1384376192f992252,0.03499729186296463
SP:87fb323fc2a1b385c9a695c7669f509c835ef0aa,0.2341986447572708
SP:88108abfa920eda1a0766301bdfd70113f61f8b3,0.21013489365577698
SP:88170f916a95afae92471abb76d9c6f8c47812de,0.19171079993247986
SP:88181a6db5701fbd9a096e08d5f892d6c1bea0e9,0.0892140120267868
SP:881f632bbadf0cac11ec1e466f02b26762f67073,0.18842285871505737
SP:8846907bdbc8c93f43abdd4fac5f496a6bc15468,0.11943019181489944
SP:8861e607941d5f65eae84cb2f2ac04066254b18a,0.011071980930864811
SP:88b2afe2bf0d9c8befc4e638357618ff14f97319,0.04225865378975868
SP:88cb554b701d1a519fd8ab50197cad2fd2810536,0.11392969638109207
SP:88d2b8efd477ec41d0bb7720d3a1ce366e1c3060,0.019904207438230515
SP:88d76eb27624b3649620b3585e15777f18e7e631,0.361522376537323
SP:88ffd6498b2250b6b86a0e711446384df9285669,0.21247459948062897
SP:89066c89279656a9a92ccaf38e5cbdffe4461ea5,0.06443757563829422
SP:891db9f5c3c7f981f4b9e37e36436a471f65117a,0.08488636463880539
SP:8939f2377046904b82dd2b219dc2df9b008078b4,0.2529497742652893
SP:893cf4309c06b75e6891831e684f59e4806d35b3,0.09090141952037811
SP:894dddca0a75e8ac6e32583238fa19efce663601,0.1450771689414978
SP:896dd94d4cc173ade6a6f4f8d5a3b2c6c0b23e9a,0.22395484149456024
SP:896e4cb1fcd0dbbb9ecaa510dd5052721d46c68f,0.19410310685634613
SP:8971d18110014de85c721169795edb6c101a3706,0.1972176432609558
SP:8978070ba2f95ffbae3ccbd067ba614126da3843,0.0858868733048439
SP:89a1b45eb1420f7259acaf8289fcd30523941e03,0.06636690348386765
SP:89a7b0e7a6b9dc575b6686ac9bad37853b82c321,0.1042632982134819
SP:89be1ce836e3d70ed1465208bfa9120eca302ccf,0.183024063706398
SP:89dc84f203effa2b434cdf323ff251043336754e,0.04302854835987091
SP:89f08ed7e079513f1b0d449a3ca52309cd644c39,0.061380255967378616
SP:89ffd39dd2f60a2ee0b3e382f3bfde2681405e4d,-0.06764605641365051
SP:8a2a437441032f68341e305c568f59643a1c81e8,0.1871638298034668
SP:8a4326afcfba180c749fbe48687afad320021e47,0.09374578297138214
SP:8a6de840ca758da3973655a8a478e83f8edde474,0.2557185888290405
SP:8a74c9817b1871bf13674d8b0e1b092ffd257183,0.14841844141483307
SP:8a7d41e17157971d368e584c9f0aa7132a361a80,0.1129627376794815
SP:8a8ee9de77204eab83867e7170e01e24f0e2d81e,0.03736524283885956
SP:8a9d38f92030daeccbe4a9d4489d116d3316d519,0.04749745875597
SP:8a9e9fec36d06b122a226ccac91a869963b148b2,0.17565499246120453
SP:8ab44295af08f56cc4486f603e7b3c8167d156ce,0.16323252022266388
SP:8ade33116fbf73f44de1023349f61464bbae3ba2,0.13571767508983612
SP:8afa601f36fdecbcca39ca4b514c896cc73893cf,0.10413404554128647
SP:8b35f7c054e1ac74e0ad260add9723766df8613d,0.18820495903491974
SP:8b44a01fccccbcbe0b91b819c1525b30693a7bd8,0.29078227281570435
SP:8b45533993822064150ae1adb3900d48ad87b2fb,0.28193625807762146
SP:8b53c4b0f0f7f21e08342cdceaddabc457fc8aee,0.10235057771205902
SP:8b572d1f037184bb002765442e1ab35f57a1f084,0.029435696080327034
SP:8b679a434b4b83a626a6dafc1891068800c737a5,0.15460830926895142
SP:8bbe82adfc0485dd3fcf411b1d0f52cc2f90e859,0.010272068902850151
SP:8bbf8ac04f86085bfff8c946e16ffcece6e4065e,0.10475242882966995
SP:8bdeb36997d6699e48511d9abac87df8c14bd087,0.2348601222038269
SP:8be64c1f03d32e6be9088572692563996ab09713,0.08305168896913528
SP:8bfc8e4206a0b5a2a71dafe22fb42ff9264a1475,0.1617114543914795
SP:8c168e9fb22c78e446487b4c0c4b3a1e27a716aa,0.1315358728170395
SP:8c174c4e2b083f7313ad07aabbb7a3520d017499,0.05372864753007889
SP:8c255c1dffc7b31f0d966d8543ac8c46e5cc826e,0.19361363351345062
SP:8c2af21c8521cb0009076ad7baab1655c34c0bb9,0.2559301257133484
SP:8c4998635e9a0430be550ddcec157f2df08ae267,0.21003107726573944
SP:8c94149941c39da4ae567d924ac7925fa314e145,0.1642845869064331
SP:8cbce41127c32edb148b2d6713f4ecec0efc6ff9,0.17377935349941254
SP:8cc8c5179965778ba6b0c6e9a38eeac3d903f579,0.23942439258098602
SP:8cfafcf0de6de33a8fd298593eeea82376b4697a,0.031497810035943985
SP:8d4e00c5a4fac78c1fa8a9161fd4e5c72f7ad508,0.105524443089962
SP:8d751df2c357c435f1e46f81d4e28b1661aa6aad,0.21862244606018066
SP:8d7ad283640648010986d77969506a28725b2e2a,0.16056720912456512
SP:8d80ab2c84cae404e404a09f674bf9335f564975,0.08295386284589767
SP:8d95af673099b1df7b837f583aa55678d67c5bd6,0.02158808521926403
SP:8d9605171acd6c661b43648ad897a66665e5ea9f,0.20777224004268646
SP:8dd0ec8f16a72dad739f6e31b9ced0a8e8989b9e,0.16223590075969696
SP:8dfdda094c86d5c8fc9c9e1815cb2fe86e9ea3d3,0.03504037857055664
SP:8e33b79fc250a1a58df2de4c39ca89784eb40143,0.029971443116664886
SP:8e483c23c389c435087e6ad05f0540f6d77c9334,0.27947577834129333
SP:8ead93266a4847d000548d8b05896b522d51e5f6,0.10455642640590668
SP:8ebf216575b171e681939ab6440df2a71d7c1966,0.20433421432971954
SP:8ec794421e38087b73f7d7fb4fbf373728ea39c7,0.13727547228336334
SP:8ef105e3182737dfc50be0d20883ab2fe2fc3610,0.15626922249794006
SP:8f20db15399c5c60d0aa8e1502f1ea43c2dcd4c8,0.05944069102406502
SP:8f5230bf3c19417980b10112488d1c7a8f1177f4,0.16032882034778595
SP:8f8b8725508f06303fd8cb959f8fcb00455f4ba7,0.03855963423848152
SP:8f949e0793cdee7336cf2c40803cb47202fef232,0.34206315875053406
SP:8f9cb8909c5c46521d26f872c904b5a0c50c8ce9,0.22854912281036377
SP:8fa7e40de8cef28991e918a6ff372dfac981df6c,0.04789794608950615
SP:8facdf5c306fe8f0e82a7072ebb51ce7efd0df7f,0.19269894063472748
SP:8fc1395223e3afe44e5c4ce3ed21bd94388a0411,0.27823689579963684
SP:8fc97dbc3d6e099b49cb402a6057a41dbe72ac9f,0.15099474787712097
SP:8fce429bf3b980f2f41e5305fd35604dbfe83508,0.26725107431411743
SP:8ff1115adfd50e2c1512534ec8b90f91e0c0c331,0.12997561693191528
SP:9002e8827008fb50594757c4aab871b9cb29963b,0.2107073813676834
SP:900ada28e9a27c6ad856871ad5f04c50dc95e023,0.21754705905914307
SP:901c17ac44336aac0aafd475c62e50c51b314057,0.189193457365036
SP:902b1484ef76a82c7a43a9eac6e65c5e08f8345a,0.05518791452050209
SP:9043128647ca5b26b38c11af6fddf166e012a390,0.1830943524837494
SP:9069605b56fbdb1ae6ea1179e56a2e3f4c12045d,0.02599801868200302
SP:906e0447c7ae0b27e107132f3795a83d4b7e48e6,0.24294717609882355
SP:90770091765daddb1479bb8adbb2b5631171d269,0.08461442589759827
SP:909aed1f85884ac86edbb664e8617ef711a47eb0,0.1356484442949295
SP:90b93c165039046b77b5c3ee1df5b1090bfd0f42,0.2733491361141205
SP:90cd795a78c403b27c768be54597bd04cc0fbaa3,0.27816662192344666
SP:90f424a96631bc8acfa842459eb7aa592d0f2bac,0.2161538451910019
SP:90f90a6bb1e055d5cf386162c2e1d17a95d4db29,0.08250146359205246
SP:91139c0d3614e87c45be3e66110fb01813492e06,0.10878342390060425
SP:911e9288b3fc37197681962df1df1db17fcffd52,0.10442257672548294
SP:913965fb0d96422d092b90304a652255f57f2a3c,0.1974567323923111
SP:913e4b2754a85df298f868cd55e0f40b3e4e88a4,0.19036631286144257
SP:914f06bae289e10ae114cc43130751b8a8859b46,0.09737841039896011
SP:915803c7eee23272e85bb7933618a240f57d6c36,0.2606755495071411
SP:9163fcb6581b48b4abdbcb046e4b46cb0bb4d0fc,0.22804197669029236
SP:916a926ade24fe69c246bd54d314087bafb1b5b8,0.12382741272449493
SP:916fbf4e8da5fb73f5012ec5711662cd9be2e067,-0.04490595683455467
SP:91933924103285d6fcac3649cf407b7021371625,0.07411351054906845
SP:91d14609f187639dc495365f2c40bd319d8b988b,0.23034389317035675
SP:91fbd1f4774de6619bd92d37e1a1b1e7f2ed96f3,0.146784707903862
SP:920a85e9bb41f314245b46027fd4551346215dc3,0.17107200622558594
SP:92370bd193d2a808b6803cb3a22ab3d690f1e13d,0.2236013263463974
SP:9240db905d01022b6dc03f6789c3c853d8c84b4b,0.3015745282173157
SP:924990a4586c7570f0b6a9d4f58d94ad8f4f5cc4,0.12626881897449493
SP:925ffc4463ef78ca77f5ae77a63b86d7fa87a1cd,0.20526373386383057
SP:927a1f8069c0347c4d0a8b1b947533f1c508ba42,0.22781100869178772
SP:9281a2478824e6b7b300fa7f11d61a5e5d6c1679,0.1184777170419693
SP:92b53426c0008d9890df2c2213da536c132b1046,0.19103096425533295
SP:92bb35142d496d7afaa07a298a3bffabd00ec352,0.15910440683364868
SP:92c0086763b9510afcb490beb863cbd8a5e550d3,0.09725550562143326
SP:92d7b00137258b40bcaf13fd19e032cf4c40b3d8,0.265360951423645
SP:92e58feb55f1f058d36bac600b9f8f196fe4cc43,0.12341562658548355
SP:9318b2155b674b593441ffbb97b56c7ce57cb39a,0.24534550309181213
SP:931e06fb5e7c9eb9e66f88574b3bc7f18627c61b,0.1495669186115265
SP:9328554224b618b5c1ab3190a51c86a35e2c7bfd,0.2557051479816437
SP:934cb790cd96e5a81539938b05d63d0dcb82df0a,0.22290806472301483
SP:935ed98ae6074d793f311b963ea3944a8e2c6293,0.1228293776512146
SP:9371386507f6840c71853847faddb3075eecbca8,0.21836534142494202
SP:93718c67acf28ab41a9a773b2c9ba58609c6c717,0.21595324575901031
SP:9378bcacf7befab93b6850366fea16d477c01dc6,-0.04537707567214966
SP:93889307b8f8a3a63987db76cf053a5a33132f0b,0.08837877959012985
SP:938f9b4e59217d2e78c405464b452ddc8ba5c459,0.06377963721752167
SP:9395fc883c2947587ff26fd36ce0fc797d062f3e,0.2320863902568817
SP:93c014b25cbb01bc2f2808750e351efa1210ed80,0.254040002822876
SP:93c22614fd0bac6891570912b18cd30a89a71e2e,0.10834337770938873
SP:93ca1ca8da285e1dbe05f3c83a51042ad0a1b3be,0.13118696212768555
SP:93f8114b248a8fbae75eadc40d70c6d38f3faff4,0.20928765833377838
SP:940f5374980f33ee94784370eccd403e49c99ac3,0.18140411376953125
SP:941824acd2bae699174e6bed954e2938eb4bede1,0.16006536781787872
SP:9418d0fd67bfb4ff1a64c745cceeb0028ee7ecd0,0.34832999110221863
SP:942e9e4be427dd59ec333c2a3073288c4c418cdc,0.11729356646537781
SP:943f1c5c3c9ba6d861df1a89eb9420d1f54d5573,0.1861107051372528
SP:944ebd7c4c81d2266fe950501917c948f6925bb2,0.3087073564529419
SP:9459318b83cfeeaf7ba7efa3b8a188977d9e572a,0.128146231174469
SP:94608cc3860ff32d906d3895c83f7d8351f84015,0.10670400410890579
SP:94d8eb827399e58de2a0aed1e5d3a1d629d7fcf7,0.11155291646718979
SP:950c845314ba6a65208f78be3e42b47d79befd7f,0.25497376918792725
SP:951b5c2a6eba45d57baecfde6cbfbc732e1347ba,0.20353959500789642
SP:95227057b7415d12701d2ad2986ef084ff6c28a7,0.20569707453250885
SP:9524aa8fc58de90f31595c6f551b656e52896778,0.15656058490276337
SP:95408bc20d6c07d7f4d7239faf8f08969e2f8722,0.01016788650304079
SP:954686264f83d5d8a4ccaff7cc5130be733f7bb0,0.22759169340133667
SP:955ba7c70fa3640478b5ae1bb562025a1cb14a04,0.31488698720932007
SP:956a4740077d285cf5d544664a99ebd3338400aa,0.16301991045475006
SP:95782322a8951193e0690262f6a90d2ed5ed7463,0.09443303942680359
SP:95a437dfc5ea49319e4f23691decffac1d4a74b3,0.21821348369121552
SP:95a668e44a54b5e8def5ea2abb2e2a06026637b8,0.16034188866615295
SP:95ba08c326437452098f9cc7d8b542a08bb747a3,0.14141029119491577
SP:95db394e10cd433a8283269953ca17e8b8f46879,0.14623448252677917
SP:95dffa3121696961419f11fb265f560c4358bd07,0.17866605520248413
SP:95f32813140f9e12b9d0d6f3ecad90c1ad00b0a0,-0.01572241820394993
SP:95f3326dbff47ccad1f03b4529403aa0197bcba1,0.04815363511443138
SP:961781ea8113343d82568b49c26f0889d5632aba,0.22187647223472595
SP:961aaeff44c96bf59c9e778a609e3988bc9d89a6,0.20671522617340088
SP:962be382d6cbf5cfd5b3406e726ccf0b2a39e049,0.15351244807243347
SP:962c445bf9fa4cc39b00aa1a57073320ba145865,0.0810164138674736
SP:9631ec37258a40acaa6666ca4b66158d6fd9c3dc,0.08674576133489609
SP:9699e0e908af5e3404df56498afe3d6c7333f431,0.3218781650066376
SP:969c99a939e5b56335f08b0d5828fa5a28842db0,0.17942005395889282
SP:96a3d3453cca0349f176d351b653d25c94b77acb,0.070432148873806
SP:96afb20c4d7fe41c083a0217c9cb8d1f21a73a15,0.27049875259399414
SP:96e936fc1cf2e77c2bf154a66da19aa9a1f68400,0.15893736481666565
SP:97138888ff5e94c0c460690fd21246ab1bf5a39b,0.25910434126853943
SP:971a6f6ec230b9804ce5c14fa75eb1a2cf516249,0.20101943612098694
SP:97237fefef6ae3891e0d3558373cccf759002ab5,-0.039210159331560135
SP:974f46bba59746cb294a5107730c8bc0d27cca85,0.20890165865421295
SP:975ca0db2d36004b48911303fd7fd8b61e956774,-0.021442580968141556
SP:9766ea2942d933a8bcf240338cbadedf9d4aa897,0.2550066113471985
SP:9774f39a520317f2d547b5ab2690f59473d20f8e,0.212345689535141
SP:97873277c2891819393aeebbd3256b7445794e89,0.21410197019577026
SP:978b2e085614592b4d8503ea2cc17ff5f0510539,0.09977991133928299
SP:978d7d3c9a76378109869dc4c235c5d6a4359ca1,0.15031491219997406
SP:979cb5eda94e85ac70c6652abb1580295f39c46b,0.09350387006998062
SP:97bd209e33851a48ea9e5c3cab5c3888438e5189,0.06450044363737106
SP:97bf1da27f21e03aedf82818498273acf15146c9,0.28130975365638733
SP:9808959923ae82ab4eef5cd27682dc15d489ed4b,0.11230232566595078
SP:980bf7bae69465dcc77d6629d15d6581873d5d7f,0.06358680874109268
SP:9824d6fb46e2ad9c55ae3e55171792ad83c14d8b,0.1926208883523941
SP:9861ba00add665c624c186f948063da0cdff0cff,0.11520708352327347
SP:988bef6944b23b10e3b73b3745d4b399805faa32,0.11492632329463959
SP:98a52d7970d0d39f8e14f6b5679f8383a3f0e8b1,0.27037620544433594
SP:98b0a5ae859842cc7be026c40255afb4c1a0e7d0,0.23764021694660187
SP:98db562b40246e689a13aa290e72031ef2bcea8d,0.11609846353530884
SP:98df8621044599cf615f32412eb38d812d5be743,0.21444594860076904
SP:990b89c67a3b387fc3fa66cd535edb91418d7da1,0.1619095802307129
SP:9931805320f74c84bfd1f8068117dbcc57641df0,0.09120866656303406
SP:993930791c2d4699190c699e147ecc0518a4c6b4,0.2251661866903305
SP:993d684939ae8074669ba646e49b48ba6b2bf0b9,0.21692831814289093
SP:99532b87b80a2915e725473a1feecff213def1f5,0.25833162665367126
SP:996e66b927181eb325cadb345bb51e96b8d46923,0.06402791291475296
SP:9977ed83006cd0ccbf385f26220aa9395a723157,0.1501125544309616
SP:998b957bfb35d2c7c7aa08e433fb4aed556e2c44,0.08857019245624542
SP:99a3db8fd1a8bbbde0338a4927c74ed71594aaf2,0.16578976809978485
SP:99b3ac117a5c787653031eb169f0104a8594c088,0.09357767552137375
SP:99b801c2541124ead1b8ff8904e7aa82c422c37c,0.16012682020664215
SP:99c86132921975cd676c3ee593274679890cfc57,0.07041625678539276
SP:99d5b859a30f1825f5a21fb62fdf7a918b838b95,0.13315336406230927
SP:99e7452e7b7c5a1071af9370aa61acad39f99833,0.3226148784160614
SP:99fd9fac1678bb46d41967f397f237561a3890d3,0.09509097784757614
SP:9a4c3ea3b70f57c94a649f12b8c85c35e6b3b189,0.5000529885292053
SP:9a53b280d3f22c78dab771243688789d7e8cad12,0.17484907805919647
SP:9a703a4562558d32a372047cd46cfe57b3695d38,0.10119608789682388
SP:9a71fc1f596ef67bf5228d779246f8e9ae04c8e0,0.012749499641358852
SP:9a8e18adead7601ee9403757b2b5dd7c554fc501,0.09004464745521545
SP:9a904b1fc758f8875bf1f6c2c483ebfadbebb9e8,0.08754178881645203
SP:9a9d54a9a5e8ca271738073bbffad9bc0807651d,-0.05967201292514801
SP:9a9f3e72c593cec2d406c6eca03e1bb2efa019d7,-0.07908673584461212
SP:9ad896111e20da136d179dcd72aad658eba76d93,0.038309596478939056
SP:9aea99f6d15886147e932ee5de55dc24a00cbb67,0.2700488269329071
SP:9afba78dbb1607966ebd8b973563bb07efd8377b,0.18256178498268127
SP:9b2ac905ecf71d7207dab06d2367d7259ac4968b,0.2024790495634079
SP:9b43409b72248a99e5271fe974f39077767bd50a,0.21569755673408508
SP:9bc5be7060804da42581342ed69d6cd6cf2c90f3,0.07929227501153946
SP:9bc80503d9771b780501b2dacac2cc37e4f5cd95,0.21536311507225037
SP:9be34b13f59e6e33820e863d7ed33f0479fc368e,0.05751030519604683
SP:9be76bd104a9119c6aa5480f7cb70aba77519907,0.28128501772880554
SP:9bfef79b508f28c0988d14dc972702ea0dc99d7e,0.20664319396018982
SP:9c00384d154224a1d849aa254aab6eec214a75d9,0.07134154438972473
SP:9c05898952af007c390c3a6cc385746daad29e65,0.18605384230613708
SP:9c19d065e31d1eaf67f87f7549ae3c2ebbd5a57f,0.03027445636689663
SP:9c4bfe5e2bd7e16ad54d8b37b67f9d86192f9124,0.1812264770269394
SP:9c54758e7833e0c193817bdf1d1fa5b875902153,0.18748944997787476
SP:9c63124b50d33e18039aee328c72b438a8503b85,0.4004157483577728
SP:9c77f92d9933964d7066aec0e5d3e33bb2ee1745,0.03988010808825493
SP:9ca6bd1dd9323faf06e5f065fdbcc07f8727d7ba,-0.04790818691253662
SP:9ca7082f4aa0970c3c35409c9f259e5ad844c553,0.07105336338281631
SP:9cd250ea2dc64cfc216a6ed964c18fec7b6b4a35,0.12170491367578506
SP:9cd9e1fafaf913e257518c2cf9def669891a0b19,0.06767960637807846
SP:9d2476df24b81661dc5ad76b13c8fd5fd1653381,0.2748539447784424
SP:9d274b117553a5c6aa2b7f4cea7e9fec37b2563e,0.17973825335502625
SP:9d58dff3946cc3ebd5f5272deab9c5ccddd48efc,0.16727975010871887
SP:9d6a017b80845249601f40d6e8c4f98cbbe78f56,0.06726746261119843
SP:9d8ad0b90a6758f7a724a3298794b5536073142a,0.10244134068489075
SP:9da1f7bd8d52bdd28891ec3e0c7eef7d367a5eea,0.048829585313797
SP:9da6cd132a934387f69fe759dbe5b1d2853242c5,0.21208541095256805
SP:9dbd1488470372dae1baf3d391124e2abac8ea53,0.09910819679498672
SP:9dd4f766fe241af2769fe6b013869c7fc3903fcf,0.05992770195007324
SP:9de6cee2ba08db0f6086702122bb484aa48532f9,0.25489428639411926
SP:9e29ce1a12dcefdf8967043213fe722158e69e7d,0.27092254161834717
SP:9e36913574414b98fd6c4a66061cf0216dcc536b,0.03359417989850044
SP:9e712c6f60b19d9309721eea514589755b4ce648,0.20683354139328003
SP:9e9ae7233f8037f5ae0ef4b641027dd46b997324,0.1159730926156044
SP:9eab3cf385659c991a434ef1975118cc72c1dc38,0.10054485499858856
SP:9ed2924f9f5890e7e790b6f16702efdd93319421,0.1321772187948227
SP:9edba7a5df96fc829c9dcb01715e0f00c5aa2f31,0.13329710066318512
SP:9ef06b25ac4a048d02a32376f5ac24e1ea8f546a,0.21352066099643707
SP:9ef265599f0065faadcb80c57cd845c76ef70ecf,0.11900463700294495
SP:9f1c2067aa3da35a6ab9946ab3bb143b36213da1,0.0650768056511879
SP:9f3699227642cf22c764b80be6bb9917fc7bce8a,0.2240653783082962
SP:9f713e213bde5ac69147e961004757cf0b6ae956,0.13874885439872742
SP:9f7cb04c86bbb406040abc73f4f940af0c667d64,0.030386408790946007
SP:9f8b2c2983b0825ed4867509162980586d12cde1,0.25659793615341187
SP:9f8b8c56abc19f30f03426367ab036ba47bc1f27,0.09921379387378693
SP:9f8f21efc3a1b9f47e34a3ecb2f5092897217362,0.07073904573917389
SP:9fa6596a6fa0d1363852455b53f196fbfe956729,0.11450252681970596
SP:9fad18ae03570219f7b9fd631dc6eccbbb41fa30,0.177331805229187
SP:9fb55d0a15ec18451c466359467659dcee7ae3d9,0.10607078671455383
SP:9fbad6b7a8485b00a2b22a46dca0f672f624c501,0.26369473338127136
SP:9fdc1a88425fd5d103163f7bbcbafc7ca7fe81be,0.23959672451019287
SP:9fe7211c656c5142368a867229540e5653a5edab,0.06447077542543411
SP:9feb34bfbe8bfbf1a99d90a74f36b2b0c7dc9985,0.14066088199615479
SP:9ff37d6e42ec5a081da498ccb44513a87af6ab78,0.12772950530052185
SP:a013c72647ecd00dc627a8e501a8c171a870e3e6,0.1803636997938156
SP:a020f6bca5d85f83d595e5b724e32394009dcd7e,0.13004235923290253
SP:a02b08206bf5b7026e1c35f23d2810cffa529d1f,0.24585899710655212
SP:a037146bb5c073f2764346596ec1f13c7391d894,0.12063377350568771
SP:a0537bc2883ff413f0ffafc44a53a65be9fc7738,0.21410797536373138
SP:a078647f423f16068679fd5621f3600f1d96f7bf,0.17710720002651215
SP:a08c91391aee4c0a73b034f1e56c2852f0babd14,0.14992572367191315
SP:a08f4c4a6f2f44502d681ff98e9eeaf83259257b,0.2967648208141327
SP:a0ba8e10e93f74cf923317f94b7dcd7f880d04c3,0.08597410470247269
SP:a0cbc9dde2539645b847f40af560afe953f001ee,0.03304183483123779
SP:a0d07d2ab41a2c13a2be8f2fb99548828d6ae991,0.24200035631656647
SP:a0ef19c6a049abf1f8ca56c4ac0fe4a7b01976ac,0.20727676153182983
SP:a0f0c22c89062e6b5170705a54cb38cbf7b041c9,0.1046556606888771
SP:a0fa3a2620b05676185a997067aa3e514cd56a35,0.09815289080142975
SP:a1131568815adfe8079cb12991b6a6efbe238586,0.03077806532382965
SP:a11a05bf95d8dcd7adb929912430615c73f4b531,0.1888551265001297
SP:a11b3a9eb5377bf4777c87f5212e2ee9fe310cfe,0.19673345983028412
SP:a1269282da0327aa083fa21ef352a5451667f925,0.10808981209993362
SP:a13b7c970bfcd4b06913233730bc5a7e1552dd4c,0.10268501937389374
SP:a14d3997b4df7d1d7e4627989bd040004f2935f6,0.3530372977256775
SP:a17218a21d8f69f2848a248c8658df81c8a68924,0.09667420387268066
SP:a17ac22a13579b5d19c4a6dcea8530c9caead79e,0.26215600967407227
SP:a1893fe10c2060687e3c5061db3fb4adc055a8b3,0.30443620681762695
SP:a199489c162c1b433e63d5aeee3d69ada321d32a,0.2084301859140396
SP:a1c64c4684a1e422bad35d2c4bbd3fc74388fd7e,0.0894545167684555
SP:a1cb44f75e6ce83ead86c295ca0a1c51e3a4f456,0.2012680619955063
SP:a1d1e8d13b1df53435caa45e5fed856fcdd1b6ec,0.06036067754030228
SP:a21ff4f555b2f2acd797a3222242fbf70867b78e,0.1934388130903244
SP:a27b9b91520ec4d7e1cabce40411ff8a10dea9c8,0.13124699890613556
SP:a27d66876fcdc3f3871485445e09041a8927b147,0.20305576920509338
SP:a289020322570c222c7bfdd2c6da0bd2cac95381,0.16505518555641174
SP:a2a80f52b722eafc6b8d751ecfeb8f85dacfe0b8,0.3126525282859802
SP:a2ee061eda974bd5c2c854e1c65e157e8d95c6cb,0.10448402911424637
SP:a324d745f08a17a7b48caa2246a51f222107f31c,0.19651132822036743
SP:a3911fe147060f3b790ea85cfaf18034add4368c,0.23570206761360168
SP:a396624adb04f88f4ba9d10a7968be1926b5d226,0.07946638762950897
SP:a39d669cce510debfadda370c1cb47d2eb960795,0.13669486343860626
SP:a3a46e67002f078845d83f3575b704160c30cffb,0.06303976476192474
SP:a3b0ba1ccfe3c51dce09178aec1c4a4711129252,0.11015651375055313
SP:a3b341958a07b30cebf8d58c821174faea8bafe4,0.2543945610523224
SP:a3f8fc0a93ecd80f88cf808e8cd228588010b1b0,0.15049538016319275
SP:a3ff92cb6c426866827cb9d277e9720f2ab06e81,-0.0060694413259625435
SP:a43b09142b12e0b68e3e658a9011068615c46481,0.03744222968816757
SP:a46f45942c037790b1e06fd37d0a63ce10701437,0.17492571473121643
SP:a492824ed04e34de0d1a54373e4cc15348c14a45,0.2338486611843109
SP:a49ea86558697b8b1b861f7847a8c1e34d53b9c9,0.2008640468120575
SP:a49f7236b067ec4d09f71a2d9d5ed87421ac8351,0.09886734187602997
SP:a4a3e87e0ac3d6f419668800566cae74ece5edf0,0.1680620163679123
