,paper_id,summary,summary,summary,summary,precision,precision,precision,precision,precision,precision,recall,recall,recall,recall,recall,recall,fmeasure,fmeasure,fmeasure,fmeasure,fmeasure,fmeasure
777,SP:ac6c8b597168ce6223b92ab1e6f59d67c39edf80,"This paper studies zero-order optimization for strongly convex functions. The authors propose a novel 2d point zero-order gradient estimator, combing with distributed projected gradient descent, they provide upper bounds that are robust to adversary noises and have better dependence on (1 - \rho). In addition, they provide an improved analysis for 2-Holder functions using 2 point gradient estimator in that the dimension dependence is improved from d^1.5 to d. ","This paper considers distributed optimization with zero-order information and under rather general setting of noise in the evaluation of function values. The authors propose a zero-order projected gradient descent algorithm, in which a novel zero-order gradient estimation scheme is used. An important contribution of this paper is to provide explicit upper bounds for the average cumulative regret and optimization error of the proposed algorithm. The obtained bound is clearly presented and show the advantage of the proposed algorithm over existing ones. ","This paper studies a distributed optimization problem where the nodes conform to a given adjacency graph. The prevailing formulation of this problem in the literature is based on first order (gradient based) algorithms. This paper however, following [11, 27, 28, 29, 35, 37] considers a zeroth order optimization problem where only direct observations from the function value are accessible (instead of gradient). The average objective function is assumed to be strongly convex and the local objectives are assumed to be Hölder continuous. A distributed optimization algorithm based on a novel gradient estimator is presented. It is shown that the proposed algorithm is favorable over the existing ones in both convergence rate and computational complexity.  ","This paper considers the problem of distributed zeroth-order optimization for a class of strongly convex functions. The authors propose a distributed zeroth-order optimization algorithm that only requires only functional evaluations of the objective functions, subject to a general noise model. The error bounds of the algorithm have also been established and improve upon the previous works. Lower bounds have also been discussed and they are nearly optimal. ",0.2602739726027397,0.2328767123287671,0.2465753424657534,0.2976190476190476,0.25,0.1826086956521739,0.2261904761904762,0.14782608695652175,0.2608695652173913,0.21739130434782608,0.30434782608695654,0.30434782608695654,0.24203821656050953,0.18085106382978725,0.25352112676056343,0.25125628140703515,0.27450980392156865,0.2282608695652174
778,SP:ace27bdd52316b4095deadc1735a98b7b4ed1a39,This paper proposed an automatic curriculum learning design method for goal-orientated Reinforcement Learning. The idea is to learn a reachability trace function to measure the temporal difference between a state and the final goal state. Then a curriculum is learnt based on the reachability trace function. The algorithm is evaluated on tabular and continuous robotic control environments.,"The paper introduces a new method of doing curriculum learning for goal-directed RL. It uses a notion of reachability traces to model ""temporal closeness"" of states to a goal state. The reachability trace function is then used to define a sequence of sub-goals for which policies are learned iteratively, and then the final policy is learned  using advice from the decomposed sub-policies.   Experiments are run on a few gridworld like experiments showing favorable performance vs other CL methods, it is also shown that the method may be more robust when reward function is poorly misspecified.","This paper considers a sparse reward goal-based RL problem and introduces a notion of reachability trace for reinforcement learning, which intuitively approximates how reachable (or how far) the goal state is from the current state. The proposed idea is to divide the whole learning problem into three phases: 1) learning a reachability function w.r.t. the main goal state, 2) finding a sequence of subgoals that are gradually closer to the main goal, 3) learning a main policy while using the sequence subgoals (corresponding subpolicies) as an exploratory policy in epsilon-greedy action sampling. The empirical results on grid worlds and several maze environments show that the proposed method outperforms DDPG, RIS, PER, and EBU. ","The paper tackles the problem of curriculum design for single-task/single-goal reinforcement learning problems with sparse rewards. The primary contribution of the work is a method to generate a subgoal curriculum using reachability traces — a learned metric that captures the distance to goal using under a pre-determined behavioral policy. The recipe can be summarized as follows: (i) Use an _available_ behavioral policy $\pi$, or demonstrations, to obtain interactions from the environment, some of which reach the goal; learn a reachability function $\phi(s)$ that creates a connectivity map, (ii) generate a sequence subgoals using this connectivity map, eventually leading up to the final goal G, (iii) use the subgoal curriculum to learn to reach goals. ",0.3448275862068966,0.3793103448275862,0.3448275862068966,0.25510204081632654,0.20408163265306123,0.21367521367521367,0.20408163265306123,0.18803418803418803,0.1694915254237288,0.21367521367521367,0.1694915254237288,0.211864406779661,0.25641025641025644,0.25142857142857145,0.22727272727272727,0.23255813953488375,0.18518518518518517,0.2127659574468085
779,SP:ad0a9cdbdacb3c3097bd47e5be878dee1b395c05,"The paper presents an approach for skill learning and fine-tuning. The main idea of the manuscript is to combine offline skill learning with few online demonstrations to provide efficient learning experience in out of distribution (OOD) tasks. There are two main novelties in the paper:  - Learning of an inverse skill dynamics model that infers which skills should be used given the current state and a future state - Learning a distance function between states that can be used to select states from the demos as ""target/future"" states for better generalization  Apart from the technical novelties, the paper presents ablation studies with intuitions on which of the parts of the new approach (FIST) are important and why.","This paper proposes a novel semi-parametric way of few-shot imitation learning. It assumes access to a large task-agnostic dataset to extract fixed-length skills $\pi(a|s,z)$ and an inverse skill dynamics model $p(z|s_t, s_{t+H})$, which infers required skills given the current and future states. With the inverse skill dynamics model, an agent can sample a skill to reach a given goal state. When tackling a new downstream task with a few demonstrations, this method seeks for the closest state $s^*_{t}$ in these demonstrations and sets $s^*_{t+H}$ as a new goal. Since we assume $s_t$ and $s^*_{t}$ are similar, reaching $s^*_{t+H}$ should be plausible with the learned skills. The experiments show that this approach successfully solves unseen tasks with a few demonstrations and outperforms the behavioral cloning and skill prior RL baselines. ","This paper tackles the problem of learning generalizable long-horizon tasks from offline human demonstrations with the below two insights:  - (1) The long-horizon task learning is enabled by extracting behaviour priors Z as basic skills from offline data, which has been seen in previous publications  (Pertsch et al. 2020). - (2) The generalization is enabled by matching the new states from adapted envs with the states from demonstrations using a pre-trained distance function, which is common in few-shot imitation learning.  Experiments on a simulated navigation task (Pointmass and Ant) and a robotic manipulation task (Kitchen) were performed to prove the effectiveness of the proposed approach.   ======================================================  Clarifications:  Since task generalization benchmark is not well established in our research community currently, I feel it is worthy to state clearly what is the claimed generalization here. Specifically, the demonstrated generalization performance is under the few-shot learning setting. For example,   - (1) In Pointmass and Ant env, some regions are blocked in offline human demonstrations.      - When testing generalization, the authors provide a few more human demonstrations covering the blocked regions. The proposed method will thus generalize. - (2) In the Kitchen task, some objects are removed from offline human demonstrations.     - When testing generalization, the authors provide a few more human demonstrations covering the removed objects. ","The paper presents an approach for skill extraction from an offline dataset of demos/interaction data, for use in few shot imitation learning of previously unseen long horizon tasks. The method trains a skill encoder mapping trajectories to a latent skill space, as well as a decoder which outputs actions conditioned on a state and skill (similar to SPiRL, Pertsch et al). The method also learns a skill prior which maps a current state and goal state (H steps ahead of current state) to the latent skill space. The main different to SPiRLis that the skill prior takes as input both a current and goal state, while in SPiRL it took in only takes in the current state. The skill prior and skill encoder/decoder are jointly trained on the demos.   Then during evaluation of a new long horizon task given a few demos, the agent takes in as input the current state, queries a nearby state in the provided demos, recover the state H steps ahead, and apply the skill prior given the s, and s_{t+H}. The querying nearby states is using a learned distance function trained to capture temporal distance. All components of the method are finetuned on the few demos provided for the new task.  Experiments suggest this method outperforms SPiRL and naive BC + finetuning on unseen multi step tasks in a simulated Franka kitchen environment and on ant maze.",0.2222222222222222,0.18803418803418803,0.2905982905982906,0.17567567567567569,0.2905405405405405,0.17452830188679244,0.17567567567567569,0.10377358490566038,0.14468085106382977,0.12264150943396226,0.1829787234042553,0.1574468085106383,0.19622641509433963,0.13373860182370823,0.19318181818181818,0.14444444444444443,0.22454308093994776,0.16554809843400445
780,SP:ad981a193c7e86965daba313931b9c7c6bfcbd8f,This paper proposed a novel random search method that can converge to a second-order stationary point at a faster rate for high-dimensional problems with only zeroth-order oracle under standard Lipschitz gradient Lipschitz Hessian assumptions. The number of function evaluations is only linear in the problem dimension. Experiments verify the theoretical results. ,"This work studies the problem of optimizing a non-convex function in a deterministic setting, where the gradient of the function is not accessible. The authors provide analysis of convergence to a second order stationary point, where the gradient of the function is zero and the Hessian matrix is positive definite.     Assumptions: Let $f$ to be the objective function:  1. $f$ is lower bounded. 2. The gradient and Hessian of $f$ are Lipschitz 3. The smallest eigenvalue of the Hessian matrix has a uniform lower bound.  First the authors proposed a decent algorithm (Algorithm 1, page 4), which is a variant of vanilla random search method. Their analysis for this algorithm is divided into two parts: The case when the gradient is large (Lemma 2, page 4), and the case when the gradient is small but the smallest eigenvalue of Hessian is negative (Lemma 4, page 5). The latter is the case where they are close to a strict saddle point. Aggregating Lemmas 4 and 5 yields one of their main results, Theorem 5 (page 5). This theorem outlines the fact that convergence to a second order stationary point grows exponentially as a function of $d$ (dimension). To overcome this issue, they proposed Algorithms 2 and 3. The main idea of these algorithms is that instead of a random direction search (which causes an exponential dependency on $d$), they estimate negative curvature directions for escaping a saddle point. This new approach requires $4d$ additional function evaluations at each iteration. As they initially claimed, they could overcome the curse of dimensionality and obtain a linear dependency with respect to $d$. This result is marked out in Theorem 10 (page 7). ","In this submission, the authors analyse a variant of stochastic three points method which is a derivative free optimisation algorithm using a random search routine. They prove that the method converges to a second-order stationary point but suffers a complexity that increases exponentially with respect to the dimension of the problem. They propose a modification to the algorithm so that the complexity in terms of the number of function evaluations is only linear in the problem dimension. They provide experiments showing that the new method outperforms other random search methods in escaping saddle points for large dimensional problems.","This paper is related to random-search methods when optimizing non-convex objective functions without having access to derivatives. The authors provided convergence guarantees to a second-order stationary with only access to the function evaluations. Further, they showed some numerical results for highlighting their theoretical results. ",0.37037037037037035,0.5,0.2962962962962963,0.1111111111111111,0.06810035842293907,0.1717171717171717,0.07168458781362007,0.2727272727272727,0.3404255319148936,0.31313131313131315,0.40425531914893614,0.3617021276595745,0.12012012012012012,0.3529411764705882,0.3168316831683168,0.164021164021164,0.1165644171779141,0.23287671232876714
781,SP:ad99d1ed7d4019db957f38ca6b6bbd88f9572254,"The paper proposes a theoretical framework for unsupervised representation disentanglement (in the sense of Higgins et al.) based on three constraints (group structure, data and model). It further describes a learning method for satisfying these constraints, and experimentally shows some performance gain on traditional disentanglement metrics.   My intuitive understanding of the constraints is a follows: - the model constraint is satisfied by construction of the agent group, whose structure is transferred from the latent space by the model. - the group structure constraint ensures that this transfer is an isomorphism, and thus that the agent group is actually a group. - the data constraint ensures that the agent group actually matches the ground truth generative factors.   Please clarify if one of my statements is incorrect.","This paper presents an unsupervised approach to achieve group-based disentangled representation learning, as opposed to existing environment-based approaches. A theoretical framework for the group-based VAE was proposed, and implementations of the group and isomorphism reported. Experiments were performed on four common benchmark datasets, with comparisons to several representative VAE-based disentanglement framework (beta-vae, annealVAE, factorVAE, beta-TCVAE), demonstrating the groupified VAE achieves better disentanglement in many metrics. Qualitative evaluations demonstrate the cyclic representation space learned by the groupified VAE.","This paper proposed a new theoretical framework for achieving unsupervised representation disentanglement based on $n$-th dihedral group. Further, it proved three sufficient conditions on the model, group structure, and data respectively. Evaluations on multiple benchmark datasets demonstrate the proposed framework achieves better mean performance with smaller variances compared to some VAE models.",This paper provides a theoretical framework on the learning of group-based disentanglement representations. It proposes a method to learn a cyclic group representation with the Abel loss and Order loss based on VAEs. Experiments validate the effectiveness of the proposed method on improving existing disentanglement VAE models.,0.13114754098360656,0.16393442622950818,0.13114754098360656,0.20481927710843373,0.1686746987951807,0.2830188679245283,0.1927710843373494,0.37735849056603776,0.3333333333333333,0.32075471698113206,0.2916666666666667,0.3125,0.15609756097560976,0.2285714285714286,0.18823529411764708,0.24999999999999994,0.21374045801526717,0.297029702970297
782,SP:adfc8035d815dfbda5a609c364ea00e8b13b7131,"In this paper, the authors proposed a new variant of GW distance with linear computational complexity. The proposed LinearGW-LR leverages the low-rank property of the distance matrices and the low-rank assumption imposed on the target optimal transport matrix, which combines the advantage of the quadratic entropic GW and that of the low-rank Sinkhorn factorization in [32]. In the experiments, the authors show the feasibility of the proposed method in various tasks, especially in the cases of low-dimensional data.","The paper proposes a new approximating algorithm for Gromov-Wasserstein distance with $L_2$-norm loss that runs in a linear time regarding the number of samples. This algorithm is rooted in the combination of two low-rank techniques: one is the speed-up on cost matrix computation using low-rank factorization, and the other comes from the additional low-rank constraints on the set of feasible couplings. They also provide a guarantee on the convergence to a stationary point of the algorithm. Furthermore, they experimentally show that the proposed algorithm can accurately compute GW distance compared to previous techniques while being significantly faster.","In general, computing GW distance exactly is NP-hard. To compute nonconvex approximations of it generally take time $O(n^3)$-$O(n^4)$, depending on if the loss is separable. This work follows a recent trend in works that use low-rank approximations to cost matrices and couplings that have been used in the optimal transport literature to develop a method that has linear scaling in n, the number of points. Experiments demonstrate the efficiency and accuracy of the proposed method on some baseline experiments. ",This paper presents mainly two contributions around the computability/approximation of the Gromov-Wasserstein distance (NP-hard in general). The first contribution is to consider cost matrices that admit a low-rank approximation. This allows roughly to go from a cubic problem in complexity to a quadratic problem. The second contribution is to propose to optimize the couplings of the Gromov problem under low-rank constraints. Putting end to end these contributions allow to compute an approximation of GW in $O(n)$ (with respect to the number of samples). ,0.2891566265060241,0.24096385542168675,0.2289156626506024,0.16346153846153846,0.18269230769230768,0.19767441860465115,0.23076923076923078,0.23255813953488372,0.21348314606741572,0.19767441860465115,0.21348314606741572,0.19101123595505617,0.25668449197860965,0.2366863905325444,0.2209302325581395,0.1789473684210526,0.19689119170984454,0.19428571428571428
783,SP:ae0fd8a52410b31dd6cbe7a50ed538711e6b7533,"The manuscript introduces LAMBDA a Bayesian model-based policy optimization algorithm that adheres to supplied safety constraints. The approach relies on the model to simulate trajectories and therefore improve efficiency of learning and effectiveness of safety. Experiments on SG6 compare the proposed algorithm to previous approaches and ablations of LAMDA. Based on experimental results, authors conclude that LAMDA is more efficient and effective for learning and safety.  ","This paper is about solving CMDPs in an uncertainty-informed model-based fashion, without going through the usual LP route. The blueprints for this paper is the following:   1. Take a standard CMDP formulation 2. Express the objective and constraints in a UCRL (Auer, 2009) fashion (joint maximization over the set of possible dynamics), 3. Represent and learn the dynamics as a  Recurrent State Space Model from Hafner et al. (2019) 4. Estimate the objective and constraints themselves  (which involve a max operator) by sampling, and where the Bayesian posterior over the ""world model"" parameters is computed by SWAG (Maddox et al. 2019), where you average out the iterates generated over a trajectory of stochastic gradient descent  5. Using 3 and 4, compute a step of Augmented Lagrangian (a variant of) to solve the CMDP in 2.  The authors provide motivation as to why the UCRL aspect is important, and how the underlying optimism principle gives rise to persimism in the constraints, which is important from a ""safety"" perspective. This gives rise to an interesting tension (perhaps more ""balance"") between optimism in maximizing the objective while remaining cautions in abiding to the constraints.  ","The authors present LAMBDA, a novel algorithm for learning in CMDPs. The approach seeks to improve on the sample efficiency of previous algorithms by learning a probabilistic model of the environment. This model is then used to train a policy to maximise the return and respect the constraints by backpropagating through imaginary trajectories. The uncertainty of the model can further be used to steer the agent towards for optimistic or pessimistic behavior. The method is benchmarked against one online planning method and previous model-free approaches on the SG6 set of tasks of the Safety Gym environment. The results show that the proposed method compares favourably to competing algorithms, particularly in terms of constraint satisfaction and sample efficiency.","This paper proposed a method called LAMBDA for optimizing an agent's policy in constrained Markov decision processes. LAMBDA is a model-based approach leveraging Bayesian world models, which deals with reward optimistically and safety pessimistically. The authors demonstrate the effectiveness of SG6 tasks in Safety-Gym in terms of sample efficiency and satisfaction of safety constraint(s).",0.22388059701492538,0.31343283582089554,0.19402985074626866,0.12953367875647667,0.07772020725388601,0.15254237288135594,0.07772020725388601,0.17796610169491525,0.22413793103448276,0.211864406779661,0.25862068965517243,0.3103448275862069,0.11538461538461538,0.22702702702702704,0.20800000000000002,0.16077170418006428,0.11952191235059761,0.20454545454545459
784,SP:ae5db3dc47b2c6682437e9f0523566ec54349c9c,"This paper provides a theoretical analysis for sequential training based on related NTK results.  It shows the similarity between the target functions is a key factor for forward and backward transfer, and when the target functions are the same the samples size of each task is a key factor to forward and backward transfer. It also shows even a slight difference between the target functions can cause catastrophic forgetting and the forgetting might still happen for the same target function when the sample size of a later task increases. ","The paper is a theoretical paper about continual learning, that studies 2 tasks settings in the NTK regime.  The paper study in particular transfer from tasks with the same target functions and introduce the concept of ""self-knowledge transfer"", i.e. transfer from two tasks with the same target function.","This paper studies the generalization/transfer behavior of the continual learning/sequential learning under the neural tangent kernel (NTK) regime. It gives the formulation of the generalization error between two tasks in forwarding and backward ways and analyzes the influences of target similarity and sample sizes. Then the self-knowledge transfer case with the same target function is studied, which shows the universality of the catastrophic forgetting and the influence of the sample size. The results are then generalized to many tasks. ",The paper presents a study of continual learning of neural networks in the neural tangent kernel (NTK) regime. The authors extend recent work which estimates the generalization error of such networks using a statistical mechanics technique known as the replica trick. The theory makes a number of predictions regarding backward and forward transfer learning which describe well the behavior of finite neural networks trained with gradient descent.,0.1797752808988764,0.2696629213483146,0.14606741573033707,0.4,0.3,0.25609756097560976,0.32,0.2926829268292683,0.19402985074626866,0.24390243902439024,0.22388059701492538,0.31343283582089554,0.2302158273381295,0.2807017543859649,0.16666666666666666,0.30303030303030304,0.2564102564102564,0.2818791946308725
785,SP:ae6746b5684b8ec2d24c7be99fa85299a484b314,"Paper studies the routing problem in sparsely gated mixture of experts model for text. The central contribution of the paper is experimenting the efficacy of deterministic routing strategies that are not learned over the course of training but fixated at the beginning of training by utilizing hash functions. Various hash functions are experimented on four different tasks, and compared against prior art methods (BASE layers and Switch Transformer).  - Overall well written paper with a focused contribution - Conclusion has a more compelling and striking story which would be great to hear early on: learning free approaches for routing are quite competitive hinting that the learned routing algorithms may not be doing what we expect them to be doing.  - Paper suggests the proposed algorithm should be considered as a baseline to other methods, and given the results I cannot disagree with the proposal. ","The paper studies a simple hash-based approach to route input tokens in sparsely-gated mixture-of-experts models. The proposed approach for routing is a static hash-based approach, input tokens are hashed to 1 of the several experts in the MoE layer without the need for any learnable routing network parameters  which are typically used in MoE layers. This approach is compared against Switch Transformers and BASE layers [1, 2] on a generative dialogue task on the Pushshift.io dataset, language modeling on Roberta+cc100 and Wikitext-103 datasets and on fine-tuning on the BST dialogue tasks. On all these tasks hash-based routing is either competitive with or shows slight improvements over the previous (more complex) routing approaches.  In addition to the comparison against Switch and BASE layers, the paper also conducts some analysis on: 1. Several approaches for hash-based routing, and finds that simple balanced or random hashing performs better than approaches that take into account the preceding tokens or predicted future tokens for routing.  2. The effect of the number of experts (or the amount of sparsity) on the performance of Switch layers and Hash layers, and demonstrate that learnt routing layers are more competitive at lower levels of sparsity.  References:  [1] Switch Transformers: Scaling to Trillion Parameter Models with Simple and Efficient Sparsity, Fedus et al.  [2] BASE Layers: Simplifying Training of Large, Sparse Models, Lewis et al.","**Summary And Contributions:**  This paper is interested in routing strategy in MoE Transformers in NLP where each tokens of the sequence are “routed” to a specific FFN (also called expert). The authors argue that the difficulty of learning parametrized routing strategies (especially as the number of experts grows) calls for simpler baselines. The experiments show that a simple hashing baseline (pre-defining the expert routing for each token based on some token-frequency rules) is an easy-to-implement, robust and strong baseline that is either on par or outperforming learned routing strategies. Most of the comparisons are done with the perplexity on a variety of datasets and the authors also analyze a series of different hashing strategies.  ","The authors propose using hashing layer to replace the routing mechanism in the methods of mixture-of-expert such as Switch Transformers and BASE Layers. The main benefit of the proposed method is that no routing parameters need to learn and achieve quite good performance on the language modeling tasks. The authors also have a wide exploration of different hashing mechanisms, such as random hash, balanced hash, bigram hash, clustered hash, etc. ",0.22695035460992907,0.15602836879432624,0.11347517730496454,0.11440677966101695,0.09322033898305085,0.1864406779661017,0.13559322033898305,0.1864406779661017,0.2222222222222222,0.2288135593220339,0.3055555555555556,0.3055555555555556,0.16976127320954906,0.1698841698841699,0.15023474178403756,0.15254237288135594,0.14285714285714288,0.23157894736842105
786,SP:ae6937931d25fbacb47ee40f39d35ff523adc662,"This paper proposes LSP, an approach to set-to-set prediction that doesn’t require handcrafting a distance metric. This distance metric is often needed to perform bijective matching (e.g., the Hungarian algorithm) between the predicted set and the ground-truth set. The key idea is to perform the matching in the latent space instead, which means that encoding each element of the ground-truth set to this latent space has to be performed. Further, the authors adds two “tricks” to help with convergence: asymmetric latent loss (Eq. (2) with hyperparameter beta and gamma)) and gradient cloning with and without rejection (GC & GCR, with hyperparamter d to control the degree of rejection.)  The paper also provides the convergence analysis and experimental validation on 1 synthetic and 3 real datasets. ","Previous set prediction networks have typically been learned by using a matching step (e.g. Hungarian algorithm, chamfer distance) post-output in order to match the predicted set with the target set before computing the loss and propagating the gradient. Because the sets are represented as vectors (one per set element) stacked up in matrices, the predicted and target sets have an arbitrary order that might not be compatible with each other to directly compare corresponding elements (that is there might be a permutation that must be applied to one of the sets in order to align the elements with the other).   This paper proposes to move the matching step inside the network during training, such that a learned representation of each target element (in the order provided by the target) is produced that can be matched with the latent representation of each predicted set element. As such, when the latent vectors corresponding to the input are decoded they are in an order that is compatible with the ordering of the target set.   The inherent problem that arises is that there are discontinuities when assignments between the target and predicted sets change, so this work proposes a neat workaround that allows the target encodings to move towards and 'chase' their matched predicted latent.  ","A major component of the set prediction task has to do with the computation of a matching loss between the predicted set and the original set.  In this paper,  the authors propose to instead compute this matching loss in a latent space. Computing the matching loss in latent space introduces some computational problems such as computational stability. Additionally, computing the matching loss in a latent space allows teacher forcing in the set prediction task. To tackle this, the authors outline sufficient conditions for necessary for computational stability as well as an efficient algorithm that improves model convergence in the    set prediction task. The authors perform experiments on two set prediction tasks including image captioning and object detection.   ","This paper proposes a novel learning framework for set predictions. Due to its permutation-invariant nature, learning to predict sets usually requires costly matching between ground-truth sets and generated sets. Most of the previous methods do this in the actual data space where the sets reside; based on a pre-specified distance metric, optimal assignments between ground-truth sets and generated sets are computed via Hungarian algorithm, and then the errors are backpropagated with those assignments. As the authors pointed out, it is often hard to hand-specify such distance metrics that can be informative enough to get training signals, especially for high-dimensional data. This paper proposes to conduct the matching between sets in latent space in order to alleviate this problem; Of course, if possible, matching in latent space would make the problem much easier, but now the problem is that matching in latent space requires matching two moving targets in the latent space (representations of ground-truth sets and representations of generated sets). This actually causes the ""switching"" problem that can hinder the training. The authors an optimization algorithm where the representations of ground-truths and generated sets are kept close via additional loss function and a special mechanism called gradient cloning (with rejection). The proposed algorithm is shown to guarantee convergence.",0.2692307692307692,0.23076923076923078,0.2692307692307692,0.14084507042253522,0.18309859154929578,0.29914529914529914,0.1643192488262911,0.2564102564102564,0.16203703703703703,0.2564102564102564,0.18055555555555555,0.16203703703703703,0.20408163265306123,0.242914979757085,0.2023121387283237,0.1818181818181818,0.1818181818181818,0.2102102102102102
787,SP:ae70788404df28dd3f2e3089960d4f4e4d965bda,"This paper introduce a universal module to improve vision transformers. They show that vision transformers suffer feature collapse, which mean that features in deep layers will become similar. To address, this paper presents an augmented shortcut module to  be flexibly embedded into various transformer models. Extensive experiments are conducted on multiple tasks (image classification, object detection, and transfer learning), which show that augmented shortcuts can bring obvious performance improvements. That is a good paper to me because of the new and effective module which is a new investigation to the field.","This work proposes to boost the performance of vision transformers from shortcuts. As analyzed, the feature diversity of tokens declines as the layers go deeper while the shortcut connection provide a fix towards to potential ``feature collapse'' issue. To this end, additional branches of augmented shortcut is proposed to further improve the feature diversity as well as the final recognition power.","This paper observes the problem of feature collapse in transformer, where the tokens in deep layers collapse to the same representation. It then proposes to add additional augmented shortcuts in parallel to the original shortcut connection in the multihead self-attention modules and MLP modules, based on the observation that simple identity shortcut alleviates the problem of feature collapse. In the experiments, the proposed method brings 1.1% performance gain in the ImageNet classification task compared to the baseline model. Performance gains can also be seen from COCO detection task and other downstream finegrained classification tasks, as compared to the baseline models.","This paper alleviates feature collapse in vision transformers by introducing an efficient module, named augmented shortcut. As shown in the theoretical and empirical results, the feature diversity is enhanced and obvious performance improvement is achieved. The authors conduct experiments with various SOTA vision transformer models and validate the effectiveness of the proposed augmented shortcuts. ",0.15384615384615385,0.1978021978021978,0.16483516483516483,0.26229508196721313,0.18032786885245902,0.1568627450980392,0.22950819672131148,0.17647058823529413,0.2777777777777778,0.1568627450980392,0.2037037037037037,0.2962962962962963,0.18421052631578946,0.18652849740932642,0.20689655172413796,0.19631901840490798,0.19130434782608696,0.20512820512820515
788,SP:aeae9cb5ac2176b94e841dfe48bdf160f814abf2,"This work extends HER to meta-RL setting where the task parameters are not provided to the agent. The authors propose two different ways to relabel transitions and demonstrate their effectiveness through experiments. On goal reaching tasks, the performance of HTR on sparse reward setting is comaparable to baseline under dense reward setting.","This paper describes an extension of Hindsight Experience Replay (HER) to a meta-RL setting with task inference. Like HER, trajectories are relabelled with rewards as if they had achieved a goal. Unlike HER, the goal cannot be explicitly relabelled. Instead, a context is provided from which the agent attempts to learn a task embedding: this task inference is also trained using the reward-relabelled data.","This paper extends the idea of hindsight experience replay (HER) to a meta reinforcement learning setup. The primary focus is on sparse reward settings, where it is difficult for HER to generalize and even harder to conceptualize and optimize in the meta RL setting.   This paper provides a simple learning algorithm to relabel experiences in an off policy learning settings and provides experimental validation on continuous control tasks.  Key idea: the task is unknown in the meta RL setting. An arbitrary experience trajectory collected during policy evaluation (unknown task) can be reused for an artifically induced task (therefore known). This lets the algorithm leverage past experiences under unknown task distributions to meta learn strategies for an unknown task with sparse rewards.  ","This paper proposes an algorithm. Hindsight Task Relabeling, for meta-reinforcement learning in sparse reward environments. It can be viewed as applying the hindsight relabeling in a meta-RL setting, instead of in the goal-conditioned setting of the original HER. With the Meta-RL setting, the task is not revealed to the agent during test time, and thus needs to be inferred as well (compared to the goal-conditioned setting). Specifically, they proposed two relabeling strategies, Single Episode Relabeling (SER) and Episode Clustering (EC). The key difference from naive HER style relabeling is that SER samples an entire episode, subsamples transitions, and then relabels them to the same hindsight task. With EC, similar trajectories are clustered into the same hindsight buffers (e.g. by discretizing the state space into bins) with stratified sampling during model training. The major hyperparameter introduced is K, which determines the probability of sampling original vs hindsight experience when training the model.   The experiments were applied on goal-reaching tasks (2D navigation, wheeled locomotion, and ant locomotion). They used PEARL as the underlying off-policy meta-RL algorithm. The results indicate that HTR is crucial for sparse reward tasks, and can learn as well (sometimes better) than with shaped dense reward. Unlike HER where higher hindsight ratio helped more, in HTR only a K=0.1 (10% hindsight) is best in their environments. Finally, despite EC being more complicated to implement, it performed similarly to the much simpler SER strategy.  ",0.2641509433962264,0.3018867924528302,0.49056603773584906,0.2878787878787879,0.3333333333333333,0.2231404958677686,0.21212121212121213,0.1322314049586777,0.10612244897959183,0.15702479338842976,0.08979591836734693,0.11020408163265306,0.23529411764705882,0.18390804597701152,0.17449664429530198,0.20320855614973263,0.14147909967845657,0.14754098360655737
789,SP:aebd763164f00bed383d6f8dd87c3726803e8400,"This paper studies a new learning method that makes a model be invariant under a data augmentation (implicitly, to achieve high test performance when the test data distribution is different from the training data distribution). The authors propose a new objective function, called DAIR, characterized by a regularized function where a regularizer maintains the performance of the model on data augmentations. Some numerical experiments by varying regularizers and datasets are provided (in Sections 2 and 3), and some theoretical results are presented. The authors claim that DAIR consistently outperforms the baseline methods including ERM and DA-ERM.","The authors propose a conceptually simple regularizer which forces consistency of loss between the true samples and their corresponding augmentations, termed DAIR-SQ. The authors demonstrate the qualitative characteristics of DAIR-SQ with a clean toy example, and a supporting theoretical result of asymptotic consistency on the same. For real-world datasets, the authors demonstrate the robustness induced by DAIR-SQ under domain shift, label noise, and adversarial attacks.","In this paper, the authors proposed a regularizer (DAIR) that penalize the difference between the model performance on original data and augmented data. The authors argued that the new regularizer imposes invariance and effectively prevented the model from overfitting to spurious features. By applying the regularizer on various types of machine learning tasks, the authors analyzed the experiments results and explained the empirical novelty.","< Summary >   Many machine learning models depend on empirical risk minimization (ERM), vicinity risk minimization (VRM), and ERM with data augmentation. Original ERM and VRM show a good performance in many tasks, but they fail to generalize the out-of-distribution dataset. This paper proposes a new regularization method, data augmented invariant regularization (DAIR) methods. DAIR is a kind of regularizer that penalizes loss inconsistency. This paper validates the superiority of DAIR on drug discovery, visual question answering, and CIFAR-10 ",0.14432989690721648,0.1958762886597938,0.15463917525773196,0.2318840579710145,0.13043478260869565,0.15625,0.2028985507246377,0.296875,0.1875,0.25,0.1125,0.125,0.1686746987951807,0.23602484472049692,0.1694915254237288,0.24060150375939848,0.12080536912751677,0.1388888888888889
